openmlid,learner,train_size,seed,traintime,error_rate
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,1,156,0.9711796246648794
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,1,176,0.9555256064690028
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,1,204,0.9155313351498636
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,1,254,0.8802228412256268
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,1,368,0.7638483965014577
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,1,670,0.6109324758842444
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,512,1,1323,0.4898785425101214
1457,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,1024,1,2881,0.35504201680672265
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,1,169,0.9873164218958612
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,1,177,0.9859625668449198
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,1,188,0.9671581769436998
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,1,202,0.9467654986522912
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,1,213,0.9271117166212536
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,1,271,0.91016713091922
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,1,372,0.8258017492711371
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,1,621,0.6688102893890675
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,512,1,1179,0.4919028340080972
1457,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,1024,1,2185,0.3886554621848739
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,2,1,149,0.9819759679572764
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,4,1,471,0.97927807486631
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,8,1,1409,0.9524128686327078
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,16,1,6406,0.9407008086253368
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,32,1,22232,0.9230245231607628
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,64,1,61083,0.9122562674094707
1457,<class 'sklearn.ensemble._gb.GradientBoostingClassifier'>,128,1,140668,0.8279883381924198
1485,<class 'sklearn.svm._classes.LinearSVC'>,4,0,25,0.5123266563944531
1485,<class 'sklearn.svm._classes.LinearSVC'>,8,0,9,0.4915123456790124
1485,<class 'sklearn.svm._classes.LinearSVC'>,16,0,16,0.5201238390092879
1485,<class 'sklearn.svm._classes.LinearSVC'>,32,0,33,0.4610591900311527
1485,<class 'sklearn.svm._classes.LinearSVC'>,64,0,58,0.4649053627760252
1485,<class 'sklearn.svm._classes.LinearSVC'>,128,0,115,0.4623786407766989
1485,<class 'sklearn.svm._classes.LinearSVC'>,256,0,229,0.492320819112628
1485,<class 'sklearn.svm._classes.LinearSVC'>,512,0,462,0.4822796934865901
1485,<class 'sklearn.svm._classes.LinearSVC'>,1024,0,1019,0.4993654822335025
1485,<class 'sklearn.svm._classes.LinearSVC'>,2048,0,2113,0.463768115942029
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,0,3,0.5003849114703618
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,0,2,0.4992295839753466
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,0,2,0.5042438271604939
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,0,3,0.4972910216718266
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,0,5,0.5003894080996885
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,0,8,0.4968454258675079
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,0,17,0.4720873786407767
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,0,42,0.4936006825938567
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,512,0,99,0.389367816091954
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,1024,0,203,0.36294416243654826
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2048,0,450,0.25724637681159424
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2,0,2,0.5003849114703618
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,4,0,2,0.4992295839753466
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,8,0,3,0.4861111111111112
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,16,0,3,0.5154798761609907
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,32,0,2,0.4984423676012462
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,64,0,3,0.5059148264984228
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,128,0,3,0.4979773462783171
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,256,0,3,0.5110921501706485
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,512,0,4,0.4961685823754789
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,1024,0,5,0.5126903553299492
1485,<class 'sklearn.tree._classes.ExtraTreeClassifier'>,2048,0,10,0.4021739130434783
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,4,0,36,0.5130970724191063
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,8,0,13,0.4918981481481482
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,16,0,22,0.5278637770897833
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,32,0,26,0.464563862928349
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,64,0,28,0.4621451104100946
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,128,0,32,0.4393203883495146
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,256,0,29,0.4872013651877133
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,512,0,32,0.475095785440613
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,1024,0,38,0.4498730964467005
1485,<class 'sklearn.linear_model._logistic.LogisticRegression'>,2048,0,105,0.4692028985507246
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,4,0,5,0.5
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,8,0,2,0.5003858024691358
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,16,0,2,0.5007739938080495
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,32,0,3,0.4992211838006231
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,64,0,3,0.4976340694006309
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,128,0,3,0.5020226537216829
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,256,0,6,0.5012798634812287
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,512,0,18,0.5028735632183908
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,1024,0,15,0.5
1485,<class 'sklearn.linear_model._passive_aggressive.PassiveAggressiveClassifier'>,2048,0,26,0.480072463768116
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,4,0,4,0.5057781201848999
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,8,0,2,0.4996141975308642
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,16,0,2,0.5371517027863777
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,32,0,2,0.4992211838006231
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,64,0,3,0.5023659305993691
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,128,0,4,0.508495145631068
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,256,0,5,0.4867747440273038
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,512,0,6,0.5062260536398467
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,1024,0,8,0.5
1485,<class 'sklearn.linear_model._perceptron.Perceptron'>,2048,0,32,0.519927536231884
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2,0,22,0.5003849114703618
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,4,0,3,0.5107858243451464
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,8,0,3,0.4969135802469136
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,16,0,3,0.5270897832817337
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,32,0,4,0.4641744548286605
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,64,0,4,0.4609621451104101
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,128,0,4,0.4676375404530745
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,256,0,12,0.4795221843003413
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,512,0,10,0.4760536398467433
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,1024,0,12,0.4543147208121827
1485,<class 'sklearn.linear_model._ridge.RidgeClassifier'>,2048,0,20,0.44565217391304346
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,4,0,3,0.5
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,8,0,2,0.501929012345679
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,16,0,2,0.5007739938080495
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,32,0,2,0.5007788161993769
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,64,0,3,0.4976340694006309
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,128,0,6,0.4935275080906149
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,256,0,12,0.4607508532423208
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,512,0,47,0.4501915708812261
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,1024,0,87,0.5
1485,<class 'sklearn.linear_model._stochastic_gradient.SGDClassifier'>,2048,0,298,0.4909420289855072
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2,0,29,0.5003849114703618
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,4,0,26,0.4942218798151001
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,8,0,15,0.5030864197530864
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,16,0,19,0.4992260061919505
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,32,0,49,0.4929906542056075
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,64,0,34,0.5023659305993691
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,128,0,24,0.4979773462783171
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,256,0,98,0.5277303754266212
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,512,0,80,0.4952107279693486
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,1024,0,316,0.4898477157360406
1485,<class 'sklearn.neural_network._multilayer_perceptron.MLPClassifier'>,2048,0,399,0.5144927536231885
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,2,0,8,0.5003849114703618
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,4,0,3,0.4776579352850539
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,8,0,3,0.5003858024691358
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,16,0,12,0.5007739938080495
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,32,0,6,0.4953271028037384
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,64,0,10,0.5063091482649842
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,128,0,12,0.4805825242718447
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,256,0,23,0.5081058020477816
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,512,0,59,0.4789272030651341
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,1024,0,89,0.4543147208121827
1485,<class 'sklearn.discriminant_analysis.LinearDiscriminantAnalysis'>,2048,0,149,0.44565217391304346
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,4,0,6,0.4965331278890601
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,8,0,9,0.5
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,16,0,7,0.4941950464396285
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,32,0,10,0.4836448598130842
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,64,0,10,0.4893533123028391
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,128,0,14,0.5016181229773462
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,256,0,23,0.4936006825938567
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,512,0,49,0.5124521072796935
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,1024,0,94,0.5139593908629442
1485,<class 'sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis'>,2048,0,107,0.480072463768116
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,2,0,10,0.5003849114703618
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,4,0,6,0.5
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,8,0,6,0.5003858024691358
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,16,0,7,0.5007739938080495
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,32,0,6,0.5007788161993769
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,64,0,9,0.5023659305993691
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,128,0,7,0.5020226537216829
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,256,0,7,0.5012798634812287
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,512,0,9,0.5062260536398467
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,1024,0,7,0.5
1485,<class 'sklearn.naive_bayes.BernoulliNB'>,2048,0,10,0.519927536231884
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,2,0,2,0.5003849114703618
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,4,0,3,0.5254237288135593
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,8,0,3,0.5007716049382716
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,16,0,2,0.5208978328173375
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,32,0,3,0.4735202492211839
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,64,0,3,0.4215299684542587
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,128,0,3,0.39927184466019416
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,256,0,3,0.4078498293515358
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,512,0,3,0.39990421455938696
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,1024,0,4,0.3864213197969543
1485,<class 'sklearn.naive_bayes.MultinomialNB'>,2048,0,6,0.4148550724637681
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,8,0,65,0.5111882716049383
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,16,0,72,0.5030959752321982
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,32,0,62,0.4217289719626168
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,64,0,61,0.4514984227129337
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,128,0,70,0.3944174757281553
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,256,0,65,0.37329351535836175
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,512,0,68,0.34243295019157083
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,1024,0,68,0.3039340101522843
1485,<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,2048,0,35,0.2626811594202898
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2,0,77,0.5003849114703618
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,4,0,89,0.5003852080123267
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,8,0,92,0.49807098765432106
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,16,0,107,0.4988390092879257
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,32,0,100,0.4813084112149533
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,64,0,109,0.4960567823343849
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,128,0,124,0.4526699029126213
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,256,0,156,0.4607508532423208
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,512,0,217,0.4329501915708812
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,1024,0,339,0.3914974619289339
1485,<class 'sklearn.ensemble._forest.ExtraTreesClassifier'>,2048,0,623,0.3713768115942029
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2,0,104,0.5003849114703618
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,4,0,114,0.5050077041602465
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,8,0,114,0.5003858024691358
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,16,0,118,0.5034829721362228
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,32,0,122,0.4945482866043613
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,64,0,137,0.4925078864353313
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,128,0,171,0.4676375404530745
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,256,0,251,0.4406996587030717
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,512,0,454,0.3975095785440613
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,1024,0,907,0.33883248730964466
1485,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,2048,0,1905,0.2717391304347826
1485,<class 'sklearn.svm._classes.LinearSVC'>,2,1,4,0.5026943802925328
1485,<class 'sklearn.svm._classes.LinearSVC'>,4,1,6,0.5
1485,<class 'sklearn.svm._classes.LinearSVC'>,8,1,10,0.4780092592592593
1485,<class 'sklearn.svm._classes.LinearSVC'>,16,1,18,0.5073529411764706
1485,<class 'sklearn.svm._classes.LinearSVC'>,32,1,37,0.4680685358255452
1485,<class 'sklearn.svm._classes.LinearSVC'>,64,1,64,0.4763406940063092
1485,<class 'sklearn.svm._classes.LinearSVC'>,128,1,119,0.4769417475728155
1485,<class 'sklearn.svm._classes.LinearSVC'>,256,1,240,0.4701365187713311
1485,<class 'sklearn.svm._classes.LinearSVC'>,512,1,531,0.475095785440613
1485,<class 'sklearn.svm._classes.LinearSVC'>,1024,1,1163,0.4600253807106599
1485,<class 'sklearn.svm._classes.LinearSVC'>,2048,1,2639,0.4891304347826087
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,2,1,3,0.4872979214780601
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,4,1,3,0.5173343605546996
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,8,1,3,0.503858024691358
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,16,1,3,0.506578947368421
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,32,1,5,0.5136292834890965
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,64,1,9,0.4917192429022082
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,128,1,23,0.4902912621359223
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,256,1,45,0.485494880546075
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,512,1,98,0.4583333333333334
1485,<class 'sklearn.tree._classes.DecisionTreeClassifier'>,1024,1,242,0.3559644670050761
